ego_id,n,complete_pivot_best_cost,complete_pivot_average_cost,complete_ilp_cost,complete_lp_cost,p_delete,edge_pivot_best_cost,edge_pivot_average_cost,edge_all_pairs_ilp_cost,edge_all_pairs_lp_cost,complete_min_max_cc_computed,complete_min_max_cc_cluster_count,complete_min_max_cc_max_disagreement,complete_min_max_cc_d_hat,complete_min_max_cc_lambda,complete_min_max_cc_runtime_seconds,complete_min_max_lp_computed,complete_min_max_lp_cost,complete_min_max_lp_rounding_cost,complete_min_max_lp_max_disagreement_vertex,complete_min_max_lp_cluster_count,complete_min_max_lp_r,complete_min_max_lp_r2,complete_min_max_lp_method,complete_min_max_lp_norm,complete_min_max_lp_runtime_seconds,complete_min_max_lp_rounding_runtime_seconds,complete_min_max_lp_total_runtime_seconds,edge_min_max_cc_computed,edge_min_max_cc_cluster_count,edge_min_max_cc_max_disagreement,edge_min_max_cc_d_hat,edge_min_max_cc_lambda,edge_min_max_cc_runtime_seconds,edge_min_max_lp_computed,edge_min_max_lp_cost,edge_min_max_lp_rounding_cost,edge_min_max_lp_max_disagreement_vertex,edge_min_max_lp_cluster_count,edge_min_max_lp_r,edge_min_max_lp_r2,edge_min_max_lp_method,edge_min_max_lp_norm,edge_min_max_lp_runtime_seconds,edge_min_max_lp_rounding_runtime_seconds,edge_min_max_lp_total_runtime_seconds
414,155,1012,1196.57,797.0,739.0000000000091,0.4,756,819.23,465.0,438.5,True,155,57,8,12,0.002344,True,19.66067980133753,40.0,64,75,0.4,0.4,2,inf,82.815003,0.002933,83.348659,True,155,36,8,12,0.00266,True,11.950842618929416,24.0,52,108,0.4,0.4,2,inf,119.996288,0.002949,120.5328
414,155,1012,1196.57,797.0,739.0000000000091,0.4,756,819.23,465.0,438.5,True,155,57,16,5,0.002465,True,19.66067980133753,40.0,64,75,0.4,0.4,2,inf,82.815003,0.002933,83.348659,True,155,36,16,5,0.002326,True,11.950842618929416,24.0,52,108,0.4,0.4,2,inf,119.996288,0.002949,120.5328
414,155,1012,1196.57,797.0,739.0000000000091,0.4,756,819.23,465.0,438.5,True,155,57,16,8,0.002403,True,19.66067980133753,40.0,64,75,0.4,0.4,2,inf,82.815003,0.002933,83.348659,True,155,36,16,8,0.002442,True,11.950842618929416,24.0,52,108,0.4,0.4,2,inf,119.996288,0.002949,120.5328
414,155,1012,1196.57,797.0,739.0000000000091,0.4,756,819.23,465.0,438.5,True,155,57,16,12,0.002671,True,19.66067980133753,40.0,64,75,0.4,0.4,2,inf,82.815003,0.002933,83.348659,True,155,36,16,12,0.002318,True,11.950842618929416,24.0,52,108,0.4,0.4,2,inf,119.996288,0.002949,120.5328
414,155,1012,1196.57,797.0,739.0000000000091,0.4,756,819.23,465.0,438.5,True,155,57,32,5,0.002644,True,19.66067980133753,40.0,64,75,0.4,0.4,2,inf,82.815003,0.002933,83.348659,True,155,36,32,5,0.002431,True,11.950842618929416,24.0,52,108,0.4,0.4,2,inf,119.996288,0.002949,120.5328
414,155,1012,1196.57,797.0,739.0000000000091,0.4,756,819.23,465.0,438.5,True,155,57,32,8,0.002721,True,19.66067980133753,40.0,64,75,0.4,0.4,2,inf,82.815003,0.002933,83.348659,True,155,36,32,8,0.002685,True,11.950842618929416,24.0,52,108,0.4,0.4,2,inf,119.996288,0.002949,120.5328
414,155,1012,1196.57,797.0,739.0000000000091,0.4,756,819.23,465.0,438.5,True,155,57,32,12,0.002394,True,19.66067980133753,40.0,64,75,0.4,0.4,2,inf,82.815003,0.002933,83.348659,True,155,36,32,12,0.002323,True,11.950842618929416,24.0,52,108,0.4,0.4,2,inf,119.996288,0.002949,120.5328
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,20,150,1,5,0.007928,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,20,141,1,5,0.006935,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,20,150,1,8,0.006944,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,20,141,1,8,0.006727,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,20,150,1,12,0.00698,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,20,141,1,12,0.006483,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,32,134,2,5,0.006132,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,33,127,2,5,0.005957,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,49,122,2,8,0.005623,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,50,115,2,8,0.00568,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,49,122,2,12,0.005509,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,50,115,2,12,0.00511,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,70,109,4,5,0.004883,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,74,90,4,5,0.004389,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,70,109,4,8,0.004077,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,74,90,4,8,0.004076,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,71,108,4,12,0.003901,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,75,89,4,12,0.003406,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,109,58,8,5,0.003507,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,113,54,8,5,0.00342,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,112,55,8,8,0.0031,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,123,46,8,8,0.003545,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,170,77,8,12,0.003108,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,170,73,8,12,0.003125,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,170,77,16,5,0.003205,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,170,73,16,5,0.00307,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,170,77,16,8,0.003058,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,170,73,16,8,0.003012,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,170,77,16,12,0.003247,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,170,73,16,12,0.003078,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,170,77,32,5,0.003066,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,170,73,32,5,0.003529,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,170,77,32,8,0.003043,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,170,73,32,8,0.003132,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,170,77,32,12,0.003013,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,170,73,32,12,0.003154,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,170,77,64,5,0.003069,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,170,73,64,5,0.003101,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,170,77,64,8,0.003331,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,170,73,64,8,0.003391,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.05,1270,1546.73,,786.5,True,170,77,64,12,0.0034,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,170.045979,0.003474,170.747235,True,170,73,64,12,0.003206,True,28.802888467756446,64.0,18,114,0.4,0.4,2,inf,350.37624,0.003533,351.077813
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,20,150,1,5,0.007679,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,21,129,1,5,0.007092,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,20,150,1,8,0.007238,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,21,129,1,8,0.006611,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,20,150,1,12,0.006608,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,22,128,1,12,0.006094,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,32,134,2,5,0.006242,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,43,107,2,5,0.005377,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,49,122,2,8,0.0058,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,55,104,2,8,0.005242,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,49,122,2,12,0.00532,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,55,104,2,12,0.005084,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,70,109,4,5,0.004701,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,80,74,4,5,0.004605,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,70,109,4,8,0.004113,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,81,73,4,8,0.003874,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,71,108,4,12,0.003581,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,81,73,4,12,0.003307,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,109,58,8,5,0.003489,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,124,45,8,5,0.003485,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,112,55,8,8,0.003108,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,170,63,8,8,0.003327,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,170,77,8,12,0.00311,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,170,63,8,12,0.003243,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,170,77,16,5,0.003185,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,170,63,16,5,0.003241,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,170,77,16,8,0.003401,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,170,63,16,8,0.003475,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,170,77,16,12,0.003042,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,170,63,16,12,0.003171,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,170,77,32,5,0.003369,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,170,63,32,5,0.003099,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,170,77,32,8,0.003084,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,170,63,32,8,0.003533,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,170,77,32,12,0.003267,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,170,63,32,12,0.003031,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,170,77,64,5,0.003089,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,170,63,64,5,0.003554,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,170,77,64,8,0.003077,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,170,63,64,8,0.003239,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.15,1175,1380.55,,711.0,True,170,77,64,12,0.003147,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.667781,0.003403,167.376485,True,170,63,64,12,0.003409,True,25.74861097098251,57.0,18,122,0.4,0.4,2,inf,195.025116,0.003457,195.717023
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,20,150,1,5,0.007707,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,25,110,1,5,0.006436,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,20,150,1,8,0.007026,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,25,110,1,8,0.00649,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,20,150,1,12,0.006898,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,31,106,1,12,0.005994,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,32,134,2,5,0.006014,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,49,89,2,5,0.005337,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,49,122,2,8,0.005504,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,59,89,2,8,0.00507,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,49,122,2,12,0.005193,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,59,89,2,12,0.00481,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,70,109,4,5,0.004698,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,86,61,4,5,0.003818,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,70,109,4,8,0.00418,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,90,58,4,8,0.00401,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,71,108,4,12,0.003676,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,98,56,4,12,0.003331,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,109,58,8,5,0.003812,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,134,40,8,5,0.003279,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,112,55,8,8,0.003273,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,170,56,8,8,0.003403,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,170,77,8,12,0.003112,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,170,56,8,12,0.003332,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,170,77,16,5,0.003227,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,170,56,16,5,0.003194,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,170,77,16,8,0.003022,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,170,56,16,8,0.003354,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,170,77,16,12,0.003507,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,170,56,16,12,0.003085,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,170,77,32,5,0.00339,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,170,56,32,5,0.003146,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,170,77,32,8,0.003008,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,170,56,32,8,0.003321,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,170,77,32,12,0.003225,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,170,56,32,12,0.003276,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,170,77,64,5,0.003418,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,170,56,64,5,0.003393,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,170,77,64,8,0.003146,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,170,56,64,8,0.003311,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.25,1052,1197.34,,633.5,True,170,77,64,12,0.003029,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,164.521226,0.003499,165.244757,True,170,56,64,12,0.00326,True,22.713187977128865,46.0,18,90,0.4,0.4,2,inf,153.887289,0.003444,154.613392
686,170,1329,1633.3,,826.5,0.4,872,972.96,,524.5,True,20,150,1,5,0.007429,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.653698,0.003415,167.372307,True,28,90,1,5,0.006194,True,18.98558806562166,38.0,18,115,0.4,0.4,2,inf,170.092723,0.003492,170.797509
686,170,1329,1633.3,,826.5,0.4,872,972.96,,524.5,True,20,150,1,8,0.006992,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.653698,0.003415,167.372307,True,29,91,1,8,0.020897,True,18.98558806562166,38.0,18,115,0.4,0.4,2,inf,170.092723,0.003492,170.797509
686,170,1329,1633.3,,826.5,0.4,872,972.96,,524.5,True,20,150,1,12,0.01092,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.653698,0.003415,167.372307,True,47,79,1,12,0.005022,True,18.98558806562166,38.0,18,115,0.4,0.4,2,inf,170.092723,0.003492,170.797509
686,170,1329,1633.3,,826.5,0.4,872,972.96,,524.5,True,32,134,2,5,0.006301,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.653698,0.003415,167.372307,True,63,67,2,5,0.004495,True,18.98558806562166,38.0,18,115,0.4,0.4,2,inf,170.092723,0.003492,170.797509
686,170,1329,1633.3,,826.5,0.4,872,972.96,,524.5,True,49,122,2,8,0.005524,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.653698,0.003415,167.372307,True,69,66,2,8,0.004718,True,18.98558806562166,38.0,18,115,0.4,0.4,2,inf,170.092723,0.003492,170.797509
686,170,1329,1633.3,,826.5,0.4,872,972.96,,524.5,True,49,122,2,12,0.005793,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.653698,0.003415,167.372307,True,71,65,2,12,0.004225,True,18.98558806562166,38.0,18,115,0.4,0.4,2,inf,170.092723,0.003492,170.797509
686,170,1329,1633.3,,826.5,0.4,872,972.96,,524.5,True,70,109,4,5,0.004911,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.653698,0.003415,167.372307,True,112,41,4,5,0.003737,True,18.98558806562166,38.0,18,115,0.4,0.4,2,inf,170.092723,0.003492,170.797509
686,170,1329,1633.3,,826.5,0.4,872,972.96,,524.5,True,70,109,4,8,0.004139,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.653698,0.003415,167.372307,True,112,41,4,8,0.003772,True,18.98558806562166,38.0,18,115,0.4,0.4,2,inf,170.092723,0.003492,170.797509
686,170,1329,1633.3,,826.5,0.4,872,972.96,,524.5,True,71,108,4,12,0.003558,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.653698,0.003415,167.372307,True,129,39,4,12,0.003255,True,18.98558806562166,38.0,18,115,0.4,0.4,2,inf,170.092723,0.003492,170.797509
686,170,1329,1633.3,,826.5,0.4,872,972.96,,524.5,True,109,58,8,5,0.003702,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.653698,0.003415,167.372307,True,156,41,8,5,0.003099,True,18.98558806562166,38.0,18,115,0.4,0.4,2,inf,170.092723,0.003492,170.797509
686,170,1329,1633.3,,826.5,0.4,872,972.96,,524.5,True,112,55,8,8,0.003167,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.653698,0.003415,167.372307,True,170,51,8,8,0.003019,True,18.98558806562166,38.0,18,115,0.4,0.4,2,inf,170.092723,0.003492,170.797509
686,170,1329,1633.3,,826.5,0.4,872,972.96,,524.5,True,170,77,8,12,0.003067,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.653698,0.003415,167.372307,True,170,51,8,12,0.003067,True,18.98558806562166,38.0,18,115,0.4,0.4,2,inf,170.092723,0.003492,170.797509
686,170,1329,1633.3,,826.5,0.4,872,972.96,,524.5,True,170,77,16,5,0.003535,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.653698,0.003415,167.372307,True,170,51,16,5,0.003368,True,18.98558806562166,38.0,18,115,0.4,0.4,2,inf,170.092723,0.003492,170.797509
686,170,1329,1633.3,,826.5,0.4,872,972.96,,524.5,True,170,77,16,8,0.003103,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.653698,0.003415,167.372307,True,170,51,16,8,0.003406,True,18.98558806562166,38.0,18,115,0.4,0.4,2,inf,170.092723,0.003492,170.797509
686,170,1329,1633.3,,826.5,0.4,872,972.96,,524.5,True,170,77,16,12,0.00318,True,30.479835926925343,69.0,162,96,0.4,0.4,2,inf,166.653698,0.003415,167.372307,True,170,51,16,12,0.003345,True,18.98558806562166,38.0,18,115,0.4,0.4,2,inf,170.092723,0.003492,170.797509
