ego_id,n,seed,complete_pivot_best_cost,complete_pivot_average_cost,complete_ilp_cost,complete_lp_cost,p_delete,edge_pivot_best_cost,edge_pivot_average_cost,edge_all_pairs_ilp_cost,edge_all_pairs_lp_cost,complete_min_max_cc_computed,complete_min_max_cc_cluster_count,complete_min_max_cc_max_disagreement,complete_min_max_cc_d_hat,complete_min_max_cc_lambda,complete_min_max_cc_runtime_seconds,complete_min_max_lp_computed,complete_min_max_lp_cost,complete_min_max_lp_rounding_cost,complete_min_max_lp_max_disagreement_vertex,complete_min_max_lp_cluster_count,complete_min_max_lp_r,complete_min_max_lp_r2,complete_min_max_lp_method,complete_min_max_lp_norm,complete_min_max_lp_runtime_seconds,complete_min_max_lp_rounding_runtime_seconds,complete_min_max_lp_total_runtime_seconds,edge_min_max_cc_computed,edge_min_max_cc_cluster_count,edge_min_max_cc_max_disagreement,edge_min_max_cc_d_hat,edge_min_max_cc_lambda,edge_min_max_cc_runtime_seconds,edge_min_max_lp_computed,edge_min_max_lp_cost,edge_min_max_lp_rounding_cost,edge_min_max_lp_max_disagreement_vertex,edge_min_max_lp_cluster_count,edge_min_max_lp_r,edge_min_max_lp_r2,edge_min_max_lp_method,edge_min_max_lp_norm,edge_min_max_lp_runtime_seconds,edge_min_max_lp_rounding_runtime_seconds,edge_min_max_lp_total_runtime_seconds
0,333,1,2028,2388.16,,,0.15,1819,2042.31,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,284,53,8,5,0.021875,,,,,,,,,,,,
0,333,2,2028,2388.16,,,0.15,1757,1960.91,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,280,49,8,5,0.02317,,,,,,,,,,,,
0,333,3,2028,2388.16,,,0.15,1729,2013.45,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,286,48,8,5,0.022551,,,,,,,,,,,,
0,333,4,2028,2388.16,,,0.15,1753,1998.96,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,282,50,8,5,0.023518,,,,,,,,,,,,
0,333,5,2028,2388.16,,,0.15,1772,2032.38,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,284,55,8,5,0.022831,,,,,,,,,,,,
0,333,6,2028,2388.16,,,0.15,1745,2011.81,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,286,47,8,5,0.02462,,,,,,,,,,,,
0,333,7,2028,2388.16,,,0.15,1761,2015.19,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,284,50,8,5,0.02324,,,,,,,,,,,,
0,333,8,2028,2388.16,,,0.15,1769,2042.85,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,281,45,8,5,0.022328,,,,,,,,,,,,
0,333,9,2028,2388.16,,,0.15,1793,2010.73,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,285,48,8,5,0.023021,,,,,,,,,,,,
0,333,10,2028,2388.16,,,0.15,1770,1996.29,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,284,48,8,5,0.022169,,,,,,,,,,,,
0,333,11,2028,2388.16,,,0.15,1749,2016.14,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,284,52,8,5,0.022324,,,,,,,,,,,,
0,333,12,2028,2388.16,,,0.15,1748,2009.71,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,285,46,8,5,0.021455,,,,,,,,,,,,
0,333,13,2028,2388.16,,,0.15,1751,2005.1,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,284,47,8,5,0.022576,,,,,,,,,,,,
0,333,14,2028,2388.16,,,0.15,1806,2009.72,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,286,45,8,5,0.022138,,,,,,,,,,,,
0,333,15,2028,2388.16,,,0.15,1761,1980.25,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,282,45,8,5,0.021887,,,,,,,,,,,,
0,333,16,2028,2388.16,,,0.15,1737,2053.83,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,284,47,8,5,0.021973,,,,,,,,,,,,
0,333,17,2028,2388.16,,,0.15,1780,2001.05,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,285,46,8,5,0.022054,,,,,,,,,,,,
0,333,18,2028,2388.16,,,0.15,1745,1992.89,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,283,45,8,5,0.022965,,,,,,,,,,,,
0,333,19,2028,2388.16,,,0.15,1707,2025.09,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,280,56,8,5,0.022277,,,,,,,,,,,,
0,333,20,2028,2388.16,,,0.15,1820,2028.95,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,283,49,8,5,0.022738,,,,,,,,,,,,
0,333,21,2028,2388.16,,,0.15,1824,2066.62,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,285,48,8,5,0.021869,,,,,,,,,,,,
0,333,22,2028,2388.16,,,0.15,1760,1987.95,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,284,50,8,5,0.022788,,,,,,,,,,,,
0,333,23,2028,2388.16,,,0.15,1809,2042.7,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,283,49,8,5,0.022107,,,,,,,,,,,,
0,333,24,2028,2388.16,,,0.15,1790,2041.6,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,279,53,8,5,0.021609,,,,,,,,,,,,
0,333,25,2028,2388.16,,,0.15,1700,1992.54,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,287,45,8,5,0.02389,,,,,,,,,,,,
0,333,26,2028,2388.16,,,0.15,1818,2047.05,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,283,51,8,5,0.022278,,,,,,,,,,,,
0,333,27,2028,2388.16,,,0.15,1749,1995.55,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,285,47,8,5,0.022252,,,,,,,,,,,,
0,333,28,2028,2388.16,,,0.15,1725,2002.89,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,286,53,8,5,0.021705,,,,,,,,,,,,
0,333,29,2028,2388.16,,,0.15,1771,2037.4,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,285,45,8,5,0.022061,,,,,,,,,,,,
0,333,30,2028,2388.16,,,0.15,1782,2003.44,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,284,50,8,5,0.021936,,,,,,,,,,,,
0,333,1,2028,2388.16,,,0.25,1581,1765.16,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,296,41,8,5,0.022388,,,,,,,,,,,,
0,333,2,2028,2388.16,,,0.25,1561,1745.97,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,290,39,8,5,0.021381,,,,,,,,,,,,
0,333,3,2028,2388.16,,,0.25,1592,1778.25,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,295,42,8,5,0.021506,,,,,,,,,,,,
0,333,4,2028,2388.16,,,0.25,1562,1736.32,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,297,39,8,5,0.022165,,,,,,,,,,,,
0,333,5,2028,2388.16,,,0.25,1563,1749.99,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,294,39,8,5,0.022671,,,,,,,,,,,,
0,333,6,2028,2388.16,,,0.25,1550,1783.39,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,293,39,8,5,0.022497,,,,,,,,,,,,
0,333,7,2028,2388.16,,,0.25,1543,1767.5,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,296,41,8,5,0.022315,,,,,,,,,,,,
0,333,8,2028,2388.16,,,0.25,1601,1776.67,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,295,42,8,5,0.021586,,,,,,,,,,,,
0,333,9,2028,2388.16,,,0.25,1578,1734.78,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,295,42,8,5,0.021471,,,,,,,,,,,,
0,333,10,2028,2388.16,,,0.25,1536,1745.62,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,296,41,8,5,0.022054,,,,,,,,,,,,
0,333,11,2028,2388.16,,,0.25,1560,1751.01,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,295,36,8,5,0.02163,,,,,,,,,,,,
0,333,12,2028,2388.16,,,0.25,1545,1742.69,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,292,45,8,5,0.021755,,,,,,,,,,,,
0,333,13,2028,2388.16,,,0.25,1548,1752.59,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,293,47,8,5,0.021377,,,,,,,,,,,,
0,333,14,2028,2388.16,,,0.25,1541,1750.83,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,299,43,8,5,0.021691,,,,,,,,,,,,
0,333,15,2028,2388.16,,,0.25,1588,1758.54,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,295,40,8,5,0.021914,,,,,,,,,,,,
0,333,16,2028,2388.16,,,0.25,1554,1806.87,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,296,46,8,5,0.02225,,,,,,,,,,,,
0,333,17,2028,2388.16,,,0.25,1585,1800.39,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,292,39,8,5,0.022179,,,,,,,,,,,,
0,333,18,2028,2388.16,,,0.25,1578,1763.02,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,293,40,8,5,0.022216,,,,,,,,,,,,
0,333,19,2028,2388.16,,,0.25,1573,1759.23,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,293,47,8,5,0.021579,,,,,,,,,,,,
0,333,20,2028,2388.16,,,0.25,1530,1743.89,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,301,38,8,5,0.021778,,,,,,,,,,,,
0,333,21,2028,2388.16,,,0.25,1606,1809.19,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,289,42,8,5,0.022676,,,,,,,,,,,,
0,333,22,2028,2388.16,,,0.25,1543,1737.6,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,294,44,8,5,0.021812,,,,,,,,,,,,
0,333,23,2028,2388.16,,,0.25,1617,1783.66,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,294,39,8,5,0.022203,,,,,,,,,,,,
0,333,24,2028,2388.16,,,0.25,1563,1743.52,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,289,45,8,5,0.021342,,,,,,,,,,,,
0,333,25,2028,2388.16,,,0.25,1501,1717.22,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,297,41,8,5,0.022755,,,,,,,,,,,,
0,333,26,2028,2388.16,,,0.25,1555,1761.99,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,296,41,8,5,0.021763,,,,,,,,,,,,
0,333,27,2028,2388.16,,,0.25,1564,1725.15,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,298,40,8,5,0.021666,,,,,,,,,,,,
0,333,28,2028,2388.16,,,0.25,1543,1739.79,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,294,42,8,5,0.021409,,,,,,,,,,,,
0,333,29,2028,2388.16,,,0.25,1619,1772.46,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,292,39,8,5,0.021939,,,,,,,,,,,,
0,333,30,2028,2388.16,,,0.25,1567,1720.94,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,294,40,8,5,0.022979,,,,,,,,,,,,
0,333,1,2028,2388.16,,,0.4,1248,1370.12,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,314,39,8,5,0.021471,,,,,,,,,,,,
0,333,2,2028,2388.16,,,0.4,1262,1358.99,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,311,42,8,5,0.023075,,,,,,,,,,,,
0,333,3,2028,2388.16,,,0.4,1257,1381.57,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,323,39,8,5,0.021736,,,,,,,,,,,,
0,333,4,2028,2388.16,,,0.4,1230,1342.04,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,316,35,8,5,0.022032,,,,,,,,,,,,
0,333,5,2028,2388.16,,,0.4,1266,1381.45,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,313,37,8,5,0.021965,,,,,,,,,,,,
0,333,6,2028,2388.16,,,0.4,1240,1381.72,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,317,41,8,5,0.022177,,,,,,,,,,,,
0,333,7,2028,2388.16,,,0.4,1229,1358.81,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,322,45,8,5,0.021393,,,,,,,,,,,,
0,333,8,2028,2388.16,,,0.4,1284,1425.36,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,310,35,8,5,0.02228,,,,,,,,,,,,
0,333,9,2028,2388.16,,,0.4,1215,1332.45,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,315,35,8,5,0.022867,,,,,,,,,,,,
0,333,10,2028,2388.16,,,0.4,1229,1343.8,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,314,36,8,5,0.02164,,,,,,,,,,,,
0,333,11,2028,2388.16,,,0.4,1246,1342.44,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,316,37,8,5,0.021983,,,,,,,,,,,,
0,333,12,2028,2388.16,,,0.4,1191,1320.25,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,325,45,8,5,0.021406,,,,,,,,,,,,
0,333,13,2028,2388.16,,,0.4,1203,1331.67,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,322,45,8,5,0.022113,,,,,,,,,,,,
0,333,14,2028,2388.16,,,0.4,1238,1379.69,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,327,47,8,5,0.022063,,,,,,,,,,,,
0,333,15,2028,2388.16,,,0.4,1256,1365.17,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,317,39,8,5,0.021796,,,,,,,,,,,,
0,333,16,2028,2388.16,,,0.4,1266,1394.46,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,318,43,8,5,0.021581,,,,,,,,,,,,
0,333,17,2028,2388.16,,,0.4,1270,1379.95,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,315,36,8,5,0.022367,,,,,,,,,,,,
0,333,18,2028,2388.16,,,0.4,1229,1370.4,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,318,44,8,5,0.022102,,,,,,,,,,,,
0,333,19,2028,2388.16,,,0.4,1290,1390.96,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,317,43,8,5,0.022224,,,,,,,,,,,,
0,333,20,2028,2388.16,,,0.4,1306,1424.58,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,317,40,8,5,0.022157,,,,,,,,,,,,
0,333,21,2028,2388.16,,,0.4,1312,1447.24,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,310,38,8,5,0.0224,,,,,,,,,,,,
0,333,22,2028,2388.16,,,0.4,1242,1369.04,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,323,44,8,5,0.021167,,,,,,,,,,,,
0,333,23,2028,2388.16,,,0.4,1258,1375.51,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,315,37,8,5,0.022838,,,,,,,,,,,,
0,333,24,2028,2388.16,,,0.4,1244,1345.73,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,313,37,8,5,0.021672,,,,,,,,,,,,
0,333,25,2028,2388.16,,,0.4,1224,1322.74,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,315,40,8,5,0.022623,,,,,,,,,,,,
0,333,26,2028,2388.16,,,0.4,1263,1370.45,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,319,41,8,5,0.0224,,,,,,,,,,,,
0,333,27,2028,2388.16,,,0.4,1235,1341.24,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,320,36,8,5,0.02176,,,,,,,,,,,,
0,333,28,2028,2388.16,,,0.4,1231,1350.59,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,316,41,8,5,0.022388,,,,,,,,,,,,
0,333,29,2028,2388.16,,,0.4,1247,1389.27,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,313,42,8,5,0.021996,,,,,,,,,,,,
0,333,30,2028,2388.16,,,0.4,1246,1365.89,,,True,273,60,8,5,0.022709,,,,,,,,,,,,,True,315,39,8,5,0.021326,,,,,,,,,,,,
107,1034,1,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,388,611,8,5,0.706726,,,,,,,,,,,,
107,1034,2,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,393,611,8,5,0.670057,,,,,,,,,,,,
107,1034,3,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,397,615,8,5,0.664927,,,,,,,,,,,,
107,1034,4,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,375,611,8,5,0.671543,,,,,,,,,,,,
107,1034,5,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,392,618,8,5,0.675494,,,,,,,,,,,,
107,1034,6,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,390,616,8,5,0.673827,,,,,,,,,,,,
107,1034,7,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,390,621,8,5,0.671844,,,,,,,,,,,,
107,1034,8,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,393,618,8,5,0.667708,,,,,,,,,,,,
107,1034,9,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,397,612,8,5,0.667057,,,,,,,,,,,,
107,1034,10,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,375,618,8,5,0.667877,,,,,,,,,,,,
107,1034,11,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,379,608,8,5,0.66425,,,,,,,,,,,,
107,1034,12,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,394,615,8,5,0.66954,,,,,,,,,,,,
107,1034,13,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,391,614,8,5,0.667162,,,,,,,,,,,,
107,1034,14,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,375,611,8,5,0.663808,,,,,,,,,,,,
107,1034,15,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,399,607,8,5,0.671053,,,,,,,,,,,,
107,1034,16,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,370,611,8,5,0.670458,,,,,,,,,,,,
107,1034,17,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,377,616,8,5,0.669023,,,,,,,,,,,,
107,1034,18,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,399,611,8,5,0.669794,,,,,,,,,,,,
107,1034,19,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,396,609,8,5,0.670147,,,,,,,,,,,,
107,1034,20,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,392,617,8,5,0.672691,,,,,,,,,,,,
107,1034,21,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,382,608,8,5,0.666937,,,,,,,,,,,,
107,1034,22,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,392,611,8,5,0.673876,,,,,,,,,,,,
107,1034,23,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,376,613,8,5,0.681726,,,,,,,,,,,,
107,1034,24,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,374,620,8,5,0.671244,,,,,,,,,,,,
107,1034,25,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,372,627,8,5,0.668934,,,,,,,,,,,,
107,1034,26,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,396,613,8,5,0.670166,,,,,,,,,,,,
107,1034,27,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,393,615,8,5,0.680622,,,,,,,,,,,,
107,1034,28,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,388,614,8,5,0.669224,,,,,,,,,,,,
107,1034,29,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,396,625,8,5,0.672269,,,,,,,,,,,,
107,1034,30,23780,26133.19,,,0.05,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,398,608,8,5,0.66844,,,,,,,,,,,,
107,1034,1,23780,26133.19,,,0.15,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,440,513,8,5,0.669518,,,,,,,,,,,,
107,1034,2,23780,26133.19,,,0.15,,,,,True,355,663,8,5,0.677503,,,,,,,,,,,,,True,444,514,8,5,0.66676,,,,,,,,,,,,
